Customer ID,Age,Gender,Years at address,Employment status,Country,Current debt,Postcode,Income,Own home,CCJs,Loan amount,Outcome
943546,30,F,10,Employed,UK,3910,B92 7DX,44000,Mortgage,0,21333,Paid
580118,23,M,1,Unemployed,UK,360,B92 8AU,49500,Mortgage,1,6018,Paid
957917,41,F,7,Self Employed,UK,140,BA10 0DE,22500,Rent,0,2432,Defaulted
637188,47,M,26,Unemployed,UK,1820,BA5 3HW,16500,Own,2,14895,Defaulted
811861,63,M,14,Self Employed,UK,2280,BB9 9LJ,23500,Mortgage,1,5309,Defaulted
741729,65,M,1,Self Employed,UK,7560,BH2 6BY,13500,Own,1,9556,Paid
887987,55,F,30,Self Employed,UK,2290,BH2 6JS,20500,Own,1,110,Paid
930836,20,M,1,Self Employed,UK,1590,BH22 9SF,47000,Mortgage,0,8877,Defaulted
917195,41,M,17,Unemployed,UK,8550,BH4 8AS,52000,Mortgage,1,32625,Defaulted
921225,72,M,51,Unemployed,UK,6040,BH5 2BS,20500,Own,0,2107,Paid
661461,34,F,7,Self Employed,UK,250,BL1 5PD,53500,Own,0,3652,Paid
797456,29,Male,2,Self Employed,UK,160,BN3 3DB,38500,Mortgage,3,20236,Defaulted
783571,88,F,6,Self Employed,UK,90,BN44 3GP,10500,Own,2,6275,Defaulted
764209,21,M,1,Self Employed,UK,4280,BN6 8HE,37000,Own,0,31665,Paid
1078340,57,M,1,Self Employed,UK,990,BN6 8UR,46500,Rent,0,693,Paid
733675,34,M,8,Employed,UK,2200,BS31 3EG,35000,Rent,0,15151,Paid
612360,48,M,29,Employed,UK,4160,CB3 0HR,34500,Rent,1,30408,Defaulted
641028,63,M,1,Self Employed,UK,0,CM13 2QD,43500,Rent,0,13941,Paid
944229,51,F,4,Self Employed,UK,270,CM14 5WW,29500,Mortgage,1,18709,Paid
979321,67,M,8,Self Employed,UK,9960,CM2 7EW,50500,Rent,2,3187,Defaulted
776076,25,M,2,Self Employed,UK,3300,CO6 2TB,20500,Own,0,9288,Defaulted
818331,61,M,38,Employed,UK,1770,CR2 0RE,40000,Own,0,14616,Paid
1032192,45,F,3,Unemployed,UK,5200,CR3 5GD,51500,Mortgage,1,15947,Paid
635990,78,F,1,Self Employed,UK,8980,CR5 1NX,29500,Mortgage,0,23517,Defaulted
1064211,65,F,23,Self Employed,UK,3850,CV31 1DL,44000,Mortgage,0,2393,Paid
825116,80,M,8,Unemployed,UK,760,CV31 1JT,53500,Own,0,14486,Paid
751219,50,M,29,Self Employed,UK,1000,CV37 9XA,31000,Mortgage,1,19521,Defaulted
1058063,31,F,10,Unemployed,UK,530,CV7 7PN,50500,Own,0,39093,Defaulted
930564,47,M,28,Self Employed,UK,9940,CV7 8DN,17500,Own,0,4455,Paid
990112,26,F,1,Unemployed,UK,5890,CW8 4DN,45500,Mortgage,2,17085,Paid
952060,88,F,58,Self Employed,UK,3980,DA13 0XH,54500,Own,3,24770,Defaulted
907403,30,F,3,Employed,UK,10,DD2 5GD,47000,Rent,0,38944,Paid
1104344,71,M,31,Self Employed,UK,6350,DY7 6ND,18000,Rent,1,10024,Paid
573627,39,F,19,Self Employed,UK,1770,EH13 0DT,54000,Mortgage,2,30523,Defaulted
684733,27,F,3,Self Employed,UK,3750,EH54 6GE,45500,Mortgage,0,25872,Defaulted
852896,64,M,33,Unemployed,UK,9680,EN2 6EY,30500,Own,0,1575,Defaulted
754734,43,M,2,Self Employed,UK,9450,EN3 4RS,38000,Own,0,18411,Defaulted
624034,19,M,1,Self Employed,UK,1870,EX11 1XZ,16500,Mortgage,1,292,Paid
809633,70,M,12,Unemployed,UK,1130,EX14 9TS,20000,Mortgage,0,4280,Defaulted
625698,17,F,1,Unemployed,UK,510,EX18 7AU,40500,Mortgage,0,18255,Defaulted
562557,29,F,8,Employed,UK,340,FY6 7AR,27500,Mortgage,0,15941,Paid
1095754,39,F,13,Unemployed,UK,20,G53 7UF,51000,Own,0,37259,Paid
1055519,64,F,5,Unemployed,UK,1840,GL54 2BL,45000,Rent,1,39364,Paid
596827,79,F,56,Unemployed,UK,260,GL56 0RX,24000,Own,2,10370,Defaulted
793310,40,M,9,Self Employed,UK,3960,GU1 2NF,34500,Own,0,22873,Defaulted
642868,53,F,23,Employed,UK,1560,GU1 4DF,43500,Mortgage,0,43363,Paid
739061,20,F,3,Employed,UK,960,GU10 3PU,12500,Mortgage,1,12265,Paid
1084870,42,F,13,Self Employed,UK,560,GU12 5RP,43000,Mortgage,0,28713,Paid
859689,51,M,13,Self Employed,UK,530,GU15 2ND,18000,Mortgage,0,16322,Paid
925537,30,F,5,Unemployed,UK,3650,GU22 8SF,30500,Mortgage,1,27337,Paid
793401,42,M,3,Self Employed,UK,2510,GU23 6EN,26000,Mortgage,1,15531,Defaulted
1079759,74,F,36,Unemployed,UK,9220,GU27 3TD,26000,Own,1,10398,Defaulted
666472,35,F,4,Unemployed,UK,30,GU4 8HB,22000,Own,0,1557,Paid
864947,41,M,12,Employed,UK,3320,GU5 0PL,23500,Own,0,18171,Paid
1002487,48,M,22,Unemployed,UK,2510,GU8 4TA,51000,Rent,1,19393,Paid
993683,58,F,16,Unemployed,UK,960,GU9 8LZ,34500,Own,0,26300,Paid
579816,39,F,13,Employed,UK,2260,HA0 1TA,26500,Own,3,8118,Defaulted
757533,40,M,6,Employed,UK,0,HA4 8SY,50000,Rent,0,4213,Paid
712629,83,M,46,Employed,UK,3130,HA5 3AZ,32000,Own,0,4090,Paid
831178,81,F,2,Self Employed,UK,7960,HG4 2QD,52000,Mortgage,0,36688,Paid
729861,39,F,6,Self Employed,UK,1980,HP5 3NE,41000,Mortgage,3,38652,Paid
612019,35,F,6,Unemployed,UK,7320,HU13 0RU,39500,Own,3,8221,Defaulted
908606,37,F,4,Employed,UK,7500,IG7 4QB,50500,Own,0,45627,Defaulted
998414,30,F,8,Self Employed,UK,3180,IG7 6ES,31500,Own,3,45,Defaulted
967482,64,M,410,Self Employed,UK,9350,IM4 4PZ,33500,Rent,1,4851,Defaulted
656407,56,M,8,Unemployed,UK,80,IP18 6XL,24000,Own,0,19485,Paid
917811,72,F,26,Self Employed,UK,1610,IP33 2JY,37000,Rent,0,18966,Paid
742870,40,F,3,Employed,UK,30,IV2 6GR,41000,Own,0,29589,Paid
772090,38,M,20,Employed,UK,510,JE2 7PB,48000,Own,0,28944,Paid
1091434,70,M,10,Self Employed,UK,5350,KA7 4HY,21000,Own,1,20934,Paid
890467,80,F,26,Self Employed,UK,5850,KT11 3EZ,28500,Mortgage,1,24086,Defaulted
746000,62,F,15,Employed,UK,5550,KT6 4QL,43500,Mortgage,0,10708,Paid
649052,82,F,51,Employed,UK,6680,KY7 6GZ,46500,Own,1,805,Defaulted
1104321,23,F,5,Self Employed,UK,1270,LL13 9QF,37000,Mortgage,0,4676,Defaulted
734381,31,F,12,Self Employed,UK,2260,LU3 1UU,46000,Own,0,7962,Paid
610435,30,F,1,Employed,UK,370,ME13 8NN,42000,Mortgage,0,36368,Defaulted
838802,56,M,24,Unemployed,UK,4830,ME15 0NP,50000,Mortgage,0,49435,Defaulted
842299,31,F,12,Unemployed,UK,3870,ME16 9EP,44500,Mortgage,0,14216,Paid
937466,53,M,29,Employed,UK,2900,MK45 5DT,27500,Rent,2,20017,Paid
573058,54,M,5,Employed,UK,3380,N2 0HA,35500,Own,0,10101,Paid
1013332,32,M,9,Unemployed,UK,2250,N20 8QH,23000,Rent,0,20427,Defaulted
637361,64,F,8,Self Employed,UK,5750,NE38 9BT,52500,Own,0,6839,Paid
994071,87,M,16,Employed,UK,8920,NE61 1JR,28000,Mortgage,0,7299,Paid
700789,70,M,43,Employed,UK,770,NG1 1GH,48000,Mortgage,1,32698,Paid
1110985,23,F,3,Self Employed,UK,1650,NG12 5ND,21000,Own,0,7316,Paid
1046078,17,F,1,Self Employed,UK,4570,NG31 8AN,29000,Mortgage,0,9488,Defaulted
751732,20,M,3,Self Employed,UK,2900,NG5 3GQ,26000,Own,2,22320,Paid
1031703,71,F,22,Self Employed,UK,2920,NN6 0EB,36000,Mortgage,3,31348,Defaulted
597755,37,F,14,Employed,UK,1140,NP18 1AG,54500,Mortgage,3,24244,Defaulted
650711,53,M,17,Unemployed,UK,5460,NP25 5SD,45500,Own,0,29290,Defaulted
1060937,66,M,35,Self Employed,UK,7170,NW11 6AT,25500,Mortgage,0,19229,Paid
832108,52,F,3,Self Employed,UK,4420,NW6 3DB,38000,Mortgage,0,29803,Defaulted
950140,23,M,1,Unemployed,UK,4420,OX18 1FH,41500,Own,0,2458,Defaulted
885529,64,M,32,Employed,UK,1490,PA2 9PT,12500,Rent,2,3770,Paid
1070861,51,F,20,Unemployed,UK,590,PE19 2SB,54500,Mortgage,3,8826,Defaulted
762900,65,M,35,Unemployed,UK,310,PE30 3JG,42000,Own,0,34024,Defaulted
906996,52,M,6,Self Employed,UK,9870,PE38 9HJ,21000,Own,1,7001,Defaulted
664421,79,M,11,Unemployed,UK,4460,PH10 6EA,41500,Rent,0,17924,Defaulted
814741,72,M,36,Unemployed,UK,3890,PO13 9FH,51000,Own,0,36153,Paid
749688,50,M,1,Unemployed,UK,0,RG14 7WB,44500,Rent,3,20419,Defaulted
1086831,86,F,4,Self Employed,UK,1040,RH10 1JP,47000,Mortgage,1,9171,Defaulted
640063,55,F,27,Self Employed,UK,7060,RH13 0PU,17000,Rent,2,12388,Defaulted
708669,56,F,38,Employed,UK,220,RH4 3NZ,34000,Mortgage,3,20442,Defaulted
1062828,38,M,16,Unemployed,UK,3160,SA4 9SW,47000,Own,2,29629,Defaulted
964230,18,F,1,Self Employed,UK,9850,SA70 8RA,49000,Own,0,39061,Defaulted
1077064,86,F,39,Employed,UK,7140,SE12 8LP,42500,Own,1,16810,Paid
656956,47,M,11,Unemployed,UK,5360,SG4 9PN,24500,Own,0,6340,Paid
661107,34,F,13,Self Employed,UK,8190,SK12 1BJ,19000,Mortgage,3,7031,Defaulted
605008,89,F,57,Self Employed,UK,1470,SL4 2DH,37000,Own,0,25124,Paid
986868,79,F,19,Employed,UK,5890,SL6 0DR,54000,Own,1,11541,Paid
682603,57,F,33,Self Employed,UK,20,SL9 0JE,24500,Own,1,5298,Paid
992138,65,M,3,Self Employed,UK,4990,ST7 2LQ,52000,Own,3,24431,Defaulted
730028,60,M,20,Unemployed,UK,7750,SW17 8JJ,21500,Own,0,10791,Paid
1015092,75,M,36,Self Employed,UK,120,SW20 8AG,24000,Own,2,13995,Defaulted
988973,30,F,6,Unemployed,UK,1180,SW20 8TS,51500,Mortgage,0,9659,Defaulted
928841,72,M,14,Employed,UK,1430,SW6 6NH,42500,Own,0,34198,Defaulted
765024,21,M,1,Employed,UK,8650,SY3 7AN,11000,Own,0,9960,Defaulted
695934,64,M,23,Unemployed,UK,250,TN13 3BT,41500,Mortgage,1,8374,Defaulted
599269,75,F,3,Employed,UK,0,TN15 6TG,36000,Rent,3,31383,Defaulted
741914,51,M,1,Employed,UK,660,TN2 4UP,24500,Own,1,7250,Paid
674486,62,M,36,Unemployed,UK,7080,TN31 6SD,34000,Own,1,20473,Paid
826478,85,F,63,Self Employed,UK,1650,TN33 0JL,46000,Rent,0,1238,Paid
1073785,77,F,39,Self Employed,UK,250,TN38 0AQ,45000,Mortgage,0,17268,Paid
896318,56,M,36,Unemployed,UK,310,TQ10 9NR,33500,Mortgage,1,19778,Paid
661245,79,F,41,Unemployed,UK,7670,TQ2 6UG,53000,Own,0,33742,Paid
882841,26,M,7,Self Employed,UK,0,TW10 6DG,51500,Own,3,36713,Defaulted
1029562,87,M,25,Unemployed,UK,3320,TW12 1NE,26500,Own,1,7829,Paid
833595,66,M,2,Self Employed,UK,2660,TW16 5HY,47000,Mortgage,0,8679,Defaulted
734912,26,M,2,Self Employed,UK,220,W12 7BG,45000,Rent,0,43697,Paid
952445,72,M,13,Unemployed,UK,5630,W2 3TB,44000,Own,0,2803,Defaulted
1048447,72,F,30,Unemployed,UK,5400,W3 0NH,30000,Rent,0,25809,Defaulted
691809,43,M,15,Employed,UK,5510,W5 4EU,36500,Mortgage,0,5745,Paid
945577,73,F,46,Employed,UK,2600,WS13 6XE,52000,Own,2,38697,Paid
839467,82,M,55,Self Employed,UK,8790,EX34 9SU,49500,Rent,1,24016,Defaulted
759327,58,F,21,Unemployed,UK,30,GL50 2JW,48500,Mortgage,0,1673,Paid
967020,69,F,51,Employed,UK,5840,SO42 7SU,27000,Rent,0,23114,Paid
905599,41,M,19,Retired,UK,4950,CT1 1XR,47500,Rent,1,37825,Paid
1055940,35,M,15,Unemployed,UK,1220,BT61 7EE,48000,Rent,1,10563,Paid
1002893,38,F,19,Unemployed,UK,4310,BT9 6HT,10000,Own,1,3577,Defaulted
707992,68,F,27,Unemployed,UK,7670,BT22 2TE,36000,Own,3,21073,Defaulted
624322,88,M,37,Unemployed,UK,360,BT9 6LQ,33500,Own,1,21526,Paid
716465,32,M,15,Unemployed,UK,300,PE31 8UL,40500,Rent,0,15689,Paid
645996,89,F,57,Self Employed,UK,8490,HS2 9AQ,46000,Rent,0,29615,Defaulted
951503,59,M,31,Employed,UK,4470,EH4 2DF,26500,Mortgage,1,5966,Defaulted
683901,69,F,44,Self Employed,UK,8300,WV8 1QS,38500,Own,1,978,Paid
706995,49,F,31,Self Employed,UK,360,BT4 3DX,30000,Mortgage,0,16826,Paid
594861,84,F,5,Employed,UK,4960,BT44 0NQ,52000,Mortgage,1,42590,Paid
1069156,75,M,49,Unemployed,UK,10,WA2 8SZ,37500,Mortgage,2,20467,Defaulted
843225,88,M,20,Unemployed,UK,3520,BT79 0YD,21000,Mortgage,2,17222,Paid
1017327,23,M,6,Self Employed,UK,8050,SA69 9AE,50000,Mortgage,1,24109,Defaulted
692992,28,M,11,Unemployed,UK,8200,DT9 6NW,33000,Own,0,10474,Paid
645252,25,M,1,Self Employed,UK,7910,IM3 1LD,40500,Own,2,12963,Defaulted
734514,58,Female,18,Employed,UK,1680,EX10 9JA,21500,Own,0,11063,Paid
728779,25,M,3,Unemployed,UK,5520,PO20 8NQ,52000,Own,2,44179,Defaulted
1049339,19,M,1,Self Employed,UK,100,SG14 3JA,51500,Mortgage,0,617,Paid
878313,22,M,1,Self Employed,UK,90,WR14 4DL,33000,Own,3,2199,Defaulted
1057033,27,M,10,Unemployed,UK,710,SL9 8HT,39500,Own,0,24398,Paid
932020,85,M,51,Self Employed,UK,270,EX10 8HE,39500,Rent,1,31867,Paid
1092014,42,M,21,Employed,UK,6720,BH31 7QE,39500,Own,2,3307,Defaulted
621261,75,M,16,Self Employed,UK,4460,CF14 5ER,54000,Own,0,10383,Defaulted
1048208,20,M,2,Employed,UK,290,RG17 0EQ,53500,Own,0,16543,Paid
1079436,39,F,12,Employed,UK,990,CA21 2YT,25000,Mortgage,0,10123,Paid
1006221,62,M,33,Unemployed,UK,210,BH20 7HH,37500,Mortgage,0,35977,Paid
653329,31,M,5,Self Employed,UK,3240,TA24 8HD,29500,Own,2,26399,Defaulted
859758,77,M,18,Employed,UK,820,EH39 4BH,41000,Own,1,37060,Paid
565455,83,M,60,Self Employed,UK,6350,NR19 2DT,54000,Own,1,38267,Paid
912944,79,M,15,Employed,UK,6320,KY2 5NE,25000,Mortgage,1,488,Defaulted
816285,27,M,8,Unemployed,UK,6530,KY16 0EA,24500,Own,1,342,Paid
867646,80,M,30,Self Employed,UK,720,BT52 1QT,51000,Own,0,33748,Defaulted
569754,76,F,44,Self Employed,UK,620,PR9 7NU,40500,Mortgage,0,13325,Paid
791378,33,M,3,Self Employed,UK,6880,KY16 9DG,43000,Own,1,37463,Paid
587282,56,M,19,Employed,UK,540,GU12 5LJ,32500,Own,0,31212,Paid
846166,74,F,12,Employed,UK,1840,BT4 2JR,40000,Own,1,9200,Paid
637124,86,F,18,Self Employed,UK,2560,BT62 2LB,28500,Mortgage,1,26412,Defaulted
1053003,24,F,2,Self Employed,UK,3620,OX18 2JG,44000,Mortgage,1,20886,Paid
831145,25,M,4,Self Employed,UK,3960,CT21 5NX,53000,Mortgage,0,50858,Paid
750900,51,M,17,Unemployed,UK,4020,HP10 8NU,43500,Rent,1,32541,Paid
1015400,65,F,28,Employed,UK,7670,EH10 5DS,45500,Mortgage,0,22158,Paid
727298,39,F,21,Employed,UK,5910,NG18 2AB,43000,Own,2,18876,Paid
887733,85,F,18,Unemployed,UK,1690,NG31 8DW,16000,Own,1,10054,Paid
703478,46,M,9,Employed,UK,8740,BS25 5RE,44500,Rent,2,4294,Defaulted
584399,80,F,7,Self Employed,UK,1550,PA27 8BZ,45500,Own,0,40126,Paid
615258,87,F,36,Employed,UK,160,BT31 9HQ,18500,Own,3,15058,Defaulted
922970,41,M,15,Unemployed,UK,4490,DE13 9HF,47000,Own,1,27839,Paid
924058,35,M,1,Self Employed,UK,0,TA4 4AA,45000,Own,3,5396,Defaulted
1008485,89,F,31,Self Employed,UK,390,PH6 2NW,31500,Own,2,20916,Defaulted
620141,28,M,4,Self Employed,UK,870,BT9 5NA,36500,Mortgage,0,32900,Paid
692743,69,F,3,Self Employed,UK,1600,BT67 0SG,39000,Mortgage,2,11056,Defaulted
662401,35,M,8,Unemployed,UK,0,SY8 1NS,46000,Own,1,3549,Paid
683204,80,M,33,Self Employed,UK,9110,LL77 7UN,50500,Mortgage,1,21456,Defaulted
1092742,71,M,22,Employed,UK,5820,LA11 7QB,30000,Mortgage,0,4475,Paid
760372,69,F,22,Unemployed,UK,310,TW13 6LG,48000,Own,0,9393,Paid
735920,89,F,17,Employed,UK,9590,SE19 2JP,54500,Own,1,27734,Defaulted
1059058,70,F,28,Unemployed,UK,2460,BH24 2HR,13500,Own,0,1155,Defaulted
734941,47,F,7,Unemployed,UK,4280,BT93 1UN,46000,Own,3,26156,Defaulted
974242,47,F,26,Unemployed,UK,2390,BL1 6JZ,39500,Mortgage,1,2036,Paid
1086813,46,F,17,Unemployed,UK,1860,GL7 4BE,27500,Own,1,7137,Defaulted
1050632,23,F,3,Self Employed,UK,6110,SW6 3RT,41000,Mortgage,2,16199,Defaulted
948003,81,M,47,Self Employed,UK,3990,HG1 4SR,49500,Mortgage,1,23302,Paid
1008806,26,F,1,Self Employed,UK,1180,LL40 2ER,38500,Mortgage,0,6274,Defaulted
929531,29,M,3,Unemployed,UK,240,BT34 2JX,27500,Own,0,11517,Paid
645789,70,F,27,Self Employed,UK,5480,BH18 8BT,25000,Own,0,11166,Paid
794957,67,M,29,Self Employed,UK,290,CH60 8QQ,23500,Own,0,1256,Paid
678963,45,M,22,Unemployed,UK,8710,BT19 1TE,54500,Own,0,32532,Defaulted
645356,85,F,46,Self Employed,UK,1610,PA20 9EH,42000,Own,1,1705,Paid
850364,59,M,25,Self Employed,UK,130,CV22 6HP,36000,Own,0,3841,Paid
893367,73,M,21,Self Employed,UK,90,SA3 5SW,44500,Mortgage,1,12761,Paid
780640,68,M,40,Self Employed,UK,4700,BT55 7DJ,36500,Rent,3,32531,Paid
754901,82,M,3,Unemployed,UK,8390,TN13 2JL,33000,Own,1,6639,Defaulted
765671,48,F,13,Self Employed,UK,1480,TN26 3SA,33000,Rent,1,20608,Paid
992335,27,M,1,Self Employed,UK,3060,RH1 6LZ,21500,Mortgage,1,8102,Defaulted
825686,78,F,3,Self Employed,UK,60,BS10 6TQ,29500,Mortgage,0,12743,Defaulted
628244,86,F,30,Self Employed,UK,8950,FK5 3EB,54500,Own,0,51367,Defaulted
1011063,25,M,1,Self Employed,UK,1760,IP32 6BG,43000,Own,0,6500,Defaulted
939656,83,M,31,Self Employed,UK,1460,S74 8ET,26500,Mortgage,1,5528,Defaulted
639755,88,F,29,Self Employed,UK,6660,G11 7JD,46500,Own,0,27796,Paid
708417,74,F,48,Self Employed,UK,770,SO43 7DT,23000,Own,0,14541,Paid
917613,27,F,6,Unemployed,UK,1980,BT34 3RJ,34000,Rent,1,31707,Paid
910058,22,M,5,Self Employed,UK,6260,NR21 7LF,12500,Rent,0,4799,Paid
564441,72,M,29,Unemployed,UK,2040,TA18 8LT,42000,Own,1,37797,Paid
963636,54,F,9,Unemployed,UK,7080,TQ6 9HG,34000,Mortgage,1,1605,Paid
673584,65,M,47,Unemployed,UK,3760,CR0 5QD,37500,Own,0,11489,Paid
629280,46,M,11,Unemployed,UK,3090,KY16 9AZ,51500,Own,2,1374,Defaulted
675135,56,M,16,Self Employed,UK,1420,BT36 6SB,39500,Own,0,14201,Defaulted
666068,24,F,5,Self Employed,UK,240,EH4 1TA,30000,Own,3,25717,Defaulted
948608,81,F,16,Unemployed,UK,9890,EX10 8HP,35000,Own,1,23369,Defaulted
641550,60,F,12,Unemployed,UK,3870,RG22 5LT,49500,Own,1,3710,Paid
728108,88,M,5,Unemployed,UK,1440,BT47 3YJ,39500,Own,0,7273,Paid
931707,89,F,18,Unemployed,UK,0,RG41 2PH,37500,Mortgage,0,29519,Defaulted
574390,56,F,31,Self Employed,UK,30,IP18 6JT,18000,Mortgage,1,6509,Paid
662799,47,F,15,Self Employed,UK,8350,BT40 2QA,45000,Own,1,43600,Defaulted
973657,68,F,17,Self Employed,UK,9520,BT40 2QR,30500,Mortgage,3,3867,Defaulted
1083702,73,F,32,Unemployed,UK,4730,JE2 6FJ,27500,Own,0,5041,Paid
947520,46,F,18,Unemployed,UK,4290,BT42 3NF,33500,Rent,2,24162,Defaulted
746666,23,F,3,Self Employed,UK,2340,BT43 5NG,38000,Own,3,16354,Defaulted
714724,34,F,2,Unemployed,UK,840,BT35 0AJ,11500,Own,0,4728,Paid
922103,45,F,24,Unemployed,UK,2960,BB1 2RB,54500,Rent,0,37607,Defaulted
753159,57,F,39,Unemployed,UK,9210,BT28 2SW,40500,Own,0,20499,Defaulted
744042,40,M,12,Self Employed,UK,3820,LS29 0QZ,48500,Own,1,18795,Defaulted
870018,73,F,53,Self Employed,UK,7850,CV3 5AT,37500,Mortgage,2,3170,Defaulted
834260,17,M,1,Unemployed,UK,170,BT47 6FY,26000,Own,0,1363,Defaulted
560150,65,F,37,Self Employed,UK,5630,BT32 4PE,50000,Own,0,46375,Paid
1050624,81,M,62,Employed,UK,180,NR12 8PN,27500,Own,3,5538,Defaulted
823285,52,F,1,Unemployed,UK,8810,NN4 9SE,17000,Own,3,9777,Defaulted
572968,48,F,12,Unemployed,UK,140,EH39 5EQ,48000,Rent,1,10496,Paid
672440,34,F,3,Self Employed,UK,4750,BT47 6LS,52000,Mortgage,2,46916,Paid
769988,43,M,9,Self Employed,UK,590,AB34 5HN,24000,Mortgage,3,7493,Defaulted
618120,57,M,26,Employed,UK,7070,AL2 2BE,40000,Rent,1,31528,Defaulted
933906,77,M,44,Unemployed,UK,760,BA7 7EA,41500,Rent,2,37770,Defaulted
686198,47,M,26,Self Employed,UK,4710,BD11 1DA,35000,Own,3,11159,Defaulted
755811,61,M,17,Employed,UK,9410,BD20 9HW,28500,Own,1,22550,Paid
809331,69,M,29,Self Employed,UK,1960,BH23 1QJ,34500,Own,0,9509,Paid
617374,54,M,12,Unemployed,UK,0,BN1 5DG,18000,Own,2,6678,Defaulted
846514,77,M,55,Self Employed,UK,9170,BN2 9YA,54500,Own,1,16560,Defaulted
561343,60,F,16,Unemployed,UK,2630,BN3 1FB,37000,Own,0,30007,Paid
831688,57,F,37,Self Employed,UK,7490,BN3 3DB,14000,Mortgage,1,7084,Paid
802683,60,M,21,Self Employed,UK,8630,BN3 3RT,40000,Own,3,22494,Defaulted
573339,34,F,16,Self Employed,UK,6920,BN3 4GG,40000,Own,0,9609,Paid
881967,59,M,12,Unemployed,UK,6310,BN3 6HB,52000,Own,0,10846,Paid
778950,38,M,15,Self Employed,UK,0,BS20 8ND,29000,Own,0,6820,Paid
856964,55,F,18,Employed,UK,7200,BS40 6JD,44000,Own,1,42057,Paid
1092465,30,M,3,Self Employed,UK,5780,BS6 5SJ,43500,Rent,3,20719,Defaulted
772695,45,F,20,Unemployed,UK,2620,BS6 7NY,49500,Mortgage,2,13360,Paid
878044,39,M,9,Unemployed,UK,3180,BS8 2UU,45000,Own,0,11591,Paid
809818,78,M,2,Self Employed,UK,4560,BT20 5HX,49500,Mortgage,1,22055,Paid
581109,40,F,6,Employed,UK,3650,BT21 0DG,35500,Own,2,27001,Paid
810211,63,F,1,Unemployed,UK,7620,BT27 4AN,53000,Mortgage,0,52245,Defaulted
1006114,65,F,11,Unemployed,UK,1780,BT32 3RL,32000,Mortgage,0,31235,Defaulted
1090560,38,M,21,Self Employed,UK,90,BT32 4HA,47500,Rent,2,32337,Defaulted
865754,22,M,4,Self Employed,UK,4650,BT32 4HE,48500,Mortgage,0,3003,Paid
823347,37,M,14,Self Employed,UK,6470,BT34 4NP,43500,Mortgage,1,23900,Paid
710494,64,M,1,Self Employed,UK,60,BT38 9EL,46500,Mortgage,0,35463,Defaulted
857886,34,F,10,Self Employed,UK,250,BT39 9NT,48500,Mortgage,3,16441,Paid
975730,24,F,6,Employed,UK,8040,BT4 2GB,54000,Mortgage,0,21969,Defaulted
719662,59,F,26,Unemployed,UK,9540,BT4 2WA,45500,Mortgage,1,33265,Defaulted
597381,31,M,11,Employed,UK,8580,BT4 3GL,41000,Own,0,36196,Defaulted
680373,63,M,23,Self Employed,UK,530,BT47 3DX,46000,Own,1,31368,Paid
850063,83,M,3,Self Employed,UK,1940,BT5 7FL,8500,Rent,3,146,Defaulted
954958,26,F,6,Unemployed,UK,500,BT53 7PR,50500,Own,0,14673,Paid
655159,36,M,6,Employed,UK,940,BT55 7SU,48000,Own,0,7366,Paid
575877,82,F,4,Self Employed,UK,1350,BT6 8NL,52000,Mortgage,3,44349,Paid
1068188,76,F,40,Self Employed,UK,8760,BT61 9JT,21000,Own,3,2968,Defaulted
817436,18,F,1,Unemployed,UK,7320,BT67 0BG,41500,Own,2,26073,Defaulted
868677,85,F,46,Unemployed,UK,200,BT78 1TN,44000,Rent,1,40081,Paid
566812,21,M,3,Self Employed,UK,2140,BT9 6JH,36000,Own,2,12937,Paid
807350,20,F,1,Self Employed,UK,0,CA3 8TX,36500,Mortgage,0,28916,Defaulted
678630,66,F,16,Unemployed,UK,1240,CB2 1TA,36500,Mortgage,0,26068,Paid
678605,77,M,57,Unemployed,UK,8420,CF5 1GJ,21000,Own,0,18454,Defaulted
979375,86,F,53,Self Employed,UK,4540,CH3 6HJ,13500,Own,3,10735,Defaulted
951962,24,F,3,Unemployed,UK,1620,CH49 6LE,47000,Own,1,11154,Defaulted
601794,20,F,1,Self Employed,UK,60,CH64 5TQ,21500,Own,2,10493,Defaulted
811831,66,M,39,Self Employed,UK,390,CM23 5JB,22500,Mortgage,1,7581,Defaulted
752727,31,M,14,Unemployed,UK,2210,CT10 1QU,33500,Own,1,21818,Paid
1004890,62,F,4,Unemployed,UK,890,CT6 5JL,52500,Mortgage,0,30113,Paid
912741,50,F,18,Self Employed,UK,3490,CV35 0TR,40000,Own,0,9671,Paid
1098422,42,M,1,Self Employed,UK,0,CV36 5HS,26000,Rent,1,5503,Paid
662803,42,M,10,Unemployed,UK,3510,DD8 4HD,40500,Mortgage,1,10787,Defaulted
644468,45,F,19,Unemployed,Spain,4000,DE1 1GJ,31000,Own,2,27739,Defaulted
683146,65,F,8,Unemployed,UK,30,DE4 3DU,51500,Own,1,12382,Paid
764623,40,M,12,Self Employed,UK,1810,DE73 8GR,36000,Mortgage,0,27581,Paid
588403,70,M,31,Unemployed,UK,5430,DL8 5FB,39000,Own,1,37463,Defaulted
610625,53,M,31,Unemployed,UK,3670,DT6 5HX,37500,Mortgage,0,1491,Defaulted
565367,42,M,17,Unemployed,UK,3440,DY9 0QD,51500,Mortgage,3,32493,Defaulted
1072744,85,M,8,Self Employed,UK,430,E11 1JA,47000,Own,3,24410,Defaulted
825203,47,M,2,Employed,UK,410,E11 1JX,53000,Rent,2,14832,Paid
